url,text
https://x.com/gregisenberg/status/1743010203660857481?s=20,"I gained 150,000+ followers last year by writing 2-3 hours a week

This is the 22 things I've learned about writing on the internet (all my tips & tricks) in the last 12 months

1. The best posts are written without ChatGPT
2. Be entertaining, educational or ideally both
3. Make the posts about them, never about you 

4. Delete non-useful words. Every word matters

5. Write like you talk 100% of the time

6. Use cliffhangers. Algorithms will love you for it

7. Pick words that stick in people's brains

8. Spacing matters. Make it easy to scan

9. Always be clear & concise

10. Stories work 10x non stories–– hook, problem, solution

11. The only content strategy you'll need: overload people with value on every post

12. Use lists often, people bookmark/RT them 

13. Write as clear as possible. Plain english > fancy words

14. Use numbers/data as a way to hook, but never mislead

15. Use questions throughout the post not just beginning or end –– like did I miss anything?

16. Address your audience directly 

17. Adapt tone/length for each platform

18. Don't take yourself too seriously. Have fun with it

19. Inject personality in every sentence

20. “How vain it is to sit down to write when you have not stood up to live.”

21. People can tell if you use AI in your words or images

22. Controversy sells. The algo rewards it for better or for worse

The reality is this:

100,000 followers is pretty attainable for anyone.

It's 273 followers a day. 

Anyone with an internet connection and some wonderful words can do it.

Follow me 
@gregisenberg
 for more of my writing on free startup ideas, internet community etc and consider resharing/replying/bookmarking to this post to get more of this content in your feed in 2024

Btw, even if you're trying to go build an audience on short-form video, writing is the foundation. 

Every good script starts with a pen & paper.

Happy writing!"
https://x.com/gregisenberg/status/1742314129946230946?s=20,"27 phrases to remember for 2024 if you’re an entrepreneur, solopreneur, mulitpreneur or creator:

1. paying customers are the best VCs

2. a deal isn’t done it until the check cashes

3. move in silence or move loudly, nothing in between

4. you are not your company

5. cash flow > valuation

6. copycats are a nuisance, not killers

7. the gasoline for the internet is attention

8. you create your own narrative

9. scarcity sells. if something is sold out, you want it 10x more

10. taking a break doesn’t mean you’re lazy, burn out is real

11. luck favors the bold

12. venture capital is money with strings attached

13. date the product, marry the niche

14. get loud on the internet

15. community is your edge and your marketing bank account

16. don’t be cookie cutter, there is enough of that

17. distribution might be king, but community is the kingdom.

18. social = owning billboards on the internet

19. a good business: selling sawdust

20. it’s still mindblowing to me that someone will pay you to press some buttons and push publish on the internet

21. there’s no middle class for solopreneurs or creators

22. when everyone zigs, zag

23. ""To build something people love, you must do something more than what they expect.”

24. Knowing when enough is enough is a super power. Never enough money, never enough followers, never enough whatever.

25. every business has a few near death experiences, it’s okay

26. your business strategy: get going then get good

27. It’s easy to be average. You can’t commit to anything, don’t take risks, have anxiety to do anything new, and you waste a lot of time. 

Don’t be average."
https://x.com/gregisenberg/status/1741823209173819639?s=20,"Today, DM whoever you want to work with in 2024 

I’ve sent a couple of DMs like:

""Reflecting on my 2023. Would love to find a way to work together in 2024. One idea would be...Just putting it out there...""

Worst case, you get no answer

Medium case, they know where you're at and they may reach out in 2024

Best case, you are working with your dream person

This DM could be to potential hires, clients, heroes etc. 

I did this last year and was pretty astonished with how effective it was. It set the tone for a wonderful 2023 for our portfolio.

If you don't knock, the door will never open.
"
https://x.com/gregisenberg/status/1741445329264709808?s=20,"The next time you think that you can't build anything worthwhile without venture capital, remember that Midjourney is doing $200M ARR and is probably worth ~$10B and never raised $1 from anyone."
https://x.com/gregisenberg/status/1740079789480829417?s=20,"Buying ads for your business is a last resort. Raising VC is a last resort too.   

I prefer organic customer acquisition & organic capital acquisition (non dilutive capital) all day

Once you go organic, you never look back:

1. You have no boss 
2. You don't need permission to sell the company
3. You don't give out equity to passive investors
4. You can issue dividends to teammates and yourself
5. You can build a cash-flow company if you want to
6. You aren't reliant on Zuck"
https://x.com/gregisenberg/status/1739399178885738939?s=20,"I'M FEELING SPICY TODAY

I'll say the quiet parts out loud:

1. Revenue per employee is going through the roof. What happens when tech companies need 10% or lower of the employees? Mass layoffs and less hiring.

2. Your big tech company job is at risk. If we’ve learned anything from the 2021/2022 layoffs is that you probably should have a side hustle if you’re at bigtech

3. Most VCs are soul-searching right now. What's the role of VC in 2024 when it’s never been cheaper to build software? Chasing LLM startups or hardware companies.

4. Most brand social accounts are dead. Some creators will be created to be C-Suite at large brands. These deals will be 7-8 figures.

5. All SaaS apps are about get copied. AI makes that easy. Prices of SaaS products will go down.

6. There's a bunch of creators on tech X who literally just copy people's content. 

7. Affiliate marketing is in its heyday. TikTok has become the largest affiliate platform in the world.

8. Cash flow is way more interesting than valuation. Your stress levels are way lower when you run cash-flowing businesses versus on the VC train

9. Lot of jerks on the internet, but building an audience is worth it. 

10. It's still low status to build an audience. Only once you hit thousands of likes per post does it move up status. Keep going.

11.There is no middle class creator. You are either scrambling to pick up a dollar or follower or flooded with dollars or followers

12. Dividends are about to get way more common for founders. Raising money and giving a % of future profits makes so much sense

13. If you want to get rich, don’t be a VC-backed founder. Odds are against you. Be a VC-backed founder if it's your dream.

14. A bunch of creator-led products are going to burn their brand in an instant. Some will be pretty high profile.

15. People are waking up to the fact that working for big tech is tough, working at a vc-backed startup and the safest/most desirable place to be is go independent

16. Most ghostwritten tweets have no soul. People aren't dumb, they recognize that tweet is written by an agency.

Hope you enjoyed these spicy Xmas takes. Thanks for an incredible 2023 and for following me 
@gregisenberg


Maybe I overdosed on eggnog, but was feeling spicy.

17. Christmas ugly sweaters are not ugly, they actually look beautiful and make you warm/fuzzy inside"
https://x.com/gregisenberg/status/1738261459996389474?s=20,"My 2023 year in review building an 8 figure holding company

Including a net worth update, big wins, productivity unlocks, big losses etc 

Read the full thread:

Big wins of 2023:

1. Got married. Had a small wedding with only our immediate families for a small ceremony and dinner at a cute little french restaurant. Highly recommend a small wedding like that over a whole big wedding.

2. We bought 50% of a business which became 
@boringmarketer
. Our first real acquisition. That business will do conservatively ~$2M-$3M of free cash flow next year. Reminds me that you only need a couple good ideas to have a wonderful career (and life).

3. Nice cash flow for the 
@latecheckoutplz
 holdco! We continued to grow several cash-flowing businesses at Late Checkout. If this isn’t product/market fit, I don’t know what is…

4. Had someone offer Late Checkout $30M of PE capital. Didn’t take it. Felt good though.

5. My newsletter became a habit! I wrote weekly in 2023 for the first time ever. And I hope you got value out of it. It helps me clarify my ideas. Highly recommend to you. (link in bio to join)

6. Stayed true to myself. Didn’t get very distracted from competition or other founders. Maybe the biggest professional win of all?

See next tweet for big losses"
https://x.com/gregisenberg/status/1738261461783187914?s=20,"Big losses of 2023

1. We listened to some bad advice for our innovation agency Late Checkout Agency. “Keep your team lean, a recession is coming, your Fortune 500 clients will cut innovation budgets”. We listened and that unnecessarily capped revenue. 

The reality is, these big companies need new products that drive revenue and community more than ever during a rough market. 

And we’ve been a pretty full utilization of our team the entire year. 

We lost out on $3M+ by just not listening to this advice. Damn.

2. Hire one to hire 10. I wish I did more of this in 2023. These are the hires that multiply the business. Focused too much on hiring mid-level.

3. I didn’t do enough 2-3 day IRL masterminds. Did a bunch off-sites with my team, but need to do more industry specific mastermind stuff. 

I’ve got some plans for 2024 here. I think quarterly is a good cadence for that dope of inspiration.

4. Didn't buy a company in 2023. 2 deals fell through. Silver lining is now have a better process and thesis for M&A.

See next tweet to learn about my ""ah-ha moments of 2023"", some epiphanies I'll be doubling down on in 2024"
https://x.com/gregisenberg/status/1737843017913106943?s=20,"Someone is going to build the Costco Kirkland version of Salesforce and make like a billion dollars.

Cloning popular SaaS apps and undercutting on price.

Many will sell the product once over selling subscriptions.

And people will be in love with the brand. I'd target bootstrappers and buy a sick domain.

It'll be a movement."
https://x.com/gregisenberg/status/1737113007619264672?s=20,"Adobe abandoning its $20b acquisition of Figma got me thinking...

Man, it's tough to be a VC-backed founder.

You create one of the most game-changing products, Figma.

Millions of people use and love it. Every designer looks up to you.

You get a $20B offer. Finally, after 11 years of starting the company, you see that financial payoff.

And then all of a sudden, some regulatory body in the UK says “no bueno”.

Crazy part is, you’ve never even been to London and you don’t like tea very much.

You’re more of a California guy.

So, deal is off.

This is the new reality of VC-backed founders.

It’s IPO or bust for the most part.

I think lots of founders and soon-to-be founders will look at this and ask themselves:

Why would I go the VC route?

The path to liquidity is tough. Yeah, maybe you can sell some secondary shares in a Series A or B.

But also, you’re reliant on VCs to make that happen for you. Are you really in control of your destiny?

This is more headwinds for the profitable, bootstrapped movement. Solopreneurship, multipreneurship, bootstrappers, call it what you want.

You answer to no-one but yourself.

You’re business might not be worth $100b but you can build a $1B business without VC.

You probably won’t go to mars, but you can make it to the moon.

Another trend:

You’ll also see more and more people raise capital and issue dividends.

Profit sharing.

I saw 2 deals this week of founders raising money on a YC safe note but issuing dividends.

It was music to my ears.

And I bet music to theirs too.

It might not look like it but I believe this to my core:

It’s a beautiful time to be building internet businesses."
https://x.com/gregisenberg/status/1736749531633422494?s=20,"I basically stopped hiring in NYC or SF anymore. 

We're remote so if I could hire in Montréal instead of Manhattan at 60% less costs, why wouldn't I? 

And it's a 55 minute flight to get to NYC. Best of both worlds.

I'm not spending Sequoia's money, I'm spending ours.

I run a portfolio of bootsrapped profitable internet businesses. And many bootstrappers like me care about every dollar. 

I'd rather distribute that money through profit-sharing to our team. We've generated millions in profits in-part because of this strategy.

I still look at NYC/SF resumes, sure. But the investment needs to make sense."
https://x.com/gregisenberg/status/1736194027991519496?s=20,"How to win on the internet:

1. Marry the niche, date the product

2. Make a meme page. Understand the meme culture, own the community, use the insights for a product you'll sell

3. Educate over entertain. You can have more fun entertaining, you can make more money if you educate and if you do both you'll never need to find a job in your life again

4. Make friends with people in your industry. Earn their trust. Don’t ask for anything for a long time. Overwhelm with value. It’ll payback.

5. Be different. Don’t just copy what other people do. Be the one that gets copied, not doing the copying. Way more cool.

6. Listen to podcasts and take notes each time. It’s basically like you’re sitting in the room with the world’s greatest founders and entrepreneurs. Share notes with others, discuss.

7. Throw small 10 person events in major cities. You can’t win on the internet by just being only on the internet. 

8. DM someone new everyday. Send them a Loom on why they should care.

9. Have an email list. Don’t trust any social platform. Bank on your email list, not your follower count.

10. Be good at introducing yourself. Your bio should reflect that. Everyone is interesting in one way or another.

11. Have goals. Quantify them. Ask people how you're doing.

12. Have a monthly investor update but just for trusted industry friends. Make it max 25 people. Ask for feedback on how you're doing. You can include your friends and family on it

13. Don't raise VC if you don't need to. Spoiler alert: you probably don't need to

14. Spend money on ads. It'll teach you how to write well in your niche because you don't want to waste any dollars. And you'll learn quickly what resonates with your niche.

15. Focus on 1 social platform first, with one format of post. Until you have 100k followers, do not look at anything else.

16. Be data-informed not data-driven. Don't do things because your analytics are telling you to do. You're a human being, you understand your community, act with a mix of art and science.

17. Put buy buttons on the internet. Let people buy your products in many places. Don't be shy to sell.

18. Get on the internet to post content ideas, get off the internet to get content ideas. “How vain it is to sit down to write when you have not stood up to live.”

19. Set post notifications for the most interesting people in your space. Reply thoughtfully. You'll learn a lot.

20.  Big conferences are a waste of time and money. Better spend time/money elsewhere.

21. Don't get jaded. They'll be bumps in the road, jerks on social, people copying your product but the internet is your oyster. Yours for the taking.

22. Get smart at AI and hiring global talent. It'll save you time and keep you profitable.

2024 is incoming. Go win big on the internet."
https://x.com/gregisenberg/status/1736058260908572793?s=20,"Someone will make $1B in the ""digital detox"" space. 

Tons of opportunity with the business thesis of: IRL > URL

2024 will be the turning point. People are realizing their phones are drugs. 

It's kinda like fast-food. 

The Big Mac you eat might have felt good in the moment, but the remorse creeps in as your stomach start turning.

Instant gratification of digital devices is turning into instant regret for millions.

So, selling ""reset your mind and earn your freedom"" will be compelling to many (and is to me).  More and more people want to detox.

The market could easily support many hundreds of $1M/year businesses. 

And I bet being more dopamine sober than dopamine drunk will be a modern day flex.

The internet used to be a place to get away from real life.

Now, real life is a place to get away from the internet.

--

Follow me 
@gregisenberg
 if this resonated for more.

And if you're interested in using trends for business opportunities, I wrote a post on this 

https://gregisenberg.ck.page/posts/something-i-ve-noticed-recently

*No AI or ChatGPT or ghostwriter was used to create this post. No engagement pods either. Just my Saturday AM caffeinated-self

Hope you enjoy."
https://x.com/gregisenberg/status/1734758228930515272?s=20,"Lifehacks: 

1. Use social media apps on desktop only so you don’t get sucked in.

2. Use analogies. People remember them.

3. Being on someone's IG close friends doesn't mean you are close friends.

4. The fastest way to get out of your town is by building an internet audience to attract people into the same 
stuff as you are.

5. Build an email list yesterday.

6. Don’t be the last one to leave the party, you've got a big day tomorrow.

7. Come to dinner prepared with interesting stories.

8. Start a ""no-complaints"" day and shift perspectives. Listen more than talk.

9. Use your favorites on the contact screen and call those people at least once a week (also, call your mom).

10. Show up to meetings with small gifts (the ROI is insane).

11. Build your own BS detector. Most of what you read is BS.

12. Gift your friends randomly. Be a secret santa not just during the holidays.

13. Keep a learning list, make learning your “side-hustle.”

14. Use colored pens to enhance note-taking.

15. Create themed playlists, curate moods. They are time capsules for you to remember chapters in your life

16. Listen to happy music often. I do reggae on Sundays.

17. Create your personal ""quote collection"" to stay inspired.

18. Don’t forget about day 1 friends. They’ve known you from the start.

19. But don’t keep friends around for the sake of it. Friends help other friends grow.

20. Craft a personal mission statement to guide your decisions.

21. Throw dinner parties and invite the most interesting people you can find. Do it in multiple cities

22. Chasing generational wealth is overrated. Wealth is underrated.

23. Give friends lifts, pick them up from the airport.

24. Amplify your weird, celebrate your uniqueness.

25. Send friends songs you think they’ll like.

26. Pour people’s drinks before yours. People appreciate that.

27. When you’re out with people breaking bread, put your phone on airplane mode.

28. Seek discomfort daily, put it in your calendar

29. You’re never too late. I went to a Phish show in 2005 and everyone told me Phish was over. 

30. Avoid prescription drugs, it’s a slippery slope.

31. Zig when others zag. The coolest products/communities are built to feel different.

32. When reading articles or books, take photos of important passages or quotes with your phone for easy reference later. Add to a folder. Print it out.

33. Send postcards to friends and family when you travel.

34. Say ""I appreciate you,"" instead of ""appreciated."" It’s appreciated.

35. Listen to pump-up songs before important meetings or events. Get in the zone.

36. Tone of voice is the secret key to convincing people. Language is what we say, tone is how we say it. Study the greats and see how they do it. Then mimic them.

37. Have a reverse bucket list. Regularly write down things you've already accomplished. It's a reminder of where you came from.

38. Embrace the quiet of the night/early AM. It’s the most creative time of the day.

39. Keep your computer desktop clean. Regularly change your wallpaper to something that inspires you.

40. Avoid angry people. They suck the good energy out of the room.

41. Eat salads for lunch.

42. Don’t get offended by people on the internet.

43. Avoid people who are quick to criticize others all the time. Toxic.

44. Life never goes according to plan.

45. If you are safe, control your own schedule, feel at peace, and are growing every year, then you are wealthy.

46. The best business people are relaxed. Inhale, exhale.

47. Have at least 1 thing for sale on the internet. Have buy buttons on the internet.

48. Be curious about new technologies. 

49. Markers of success — how well you slept and how much you smiled today

50. Be nice on the internet."
https://x.com/gregisenberg/status/1734921305969877258?s=20,"Wow. This got me thinking

- 75% of the market is controlled by Match Group, and the remaining 25% is controlled by Bumble
- No wonder so many lonely people nowadays
- I could see a swing back to meeting people IRL
- It's a flex to meet your S/O IRL in 2024"
